generation,best_fitness,mean_fitness,best_ticks,mean_ticks,best_fruits,mean_fruits,deaths_wall,deaths_self,deaths_stall,deaths_timeout
305,200.00,186.10,200,196.10,0,0.00,4,0,0,196
306,200.00,172.25,200,192.25,0,0.00,8,0,0,192
307,200.00,165.25,200,190.25,0,0.00,10,0,0,190
308,200.00,172.22,200,192.22,0,0.00,8,0,0,192
309,200.00,161.80,200,189.30,0,0.00,11,0,0,189
310,200.00,175.70,200,193.20,0,0.00,7,0,0,193
311,200.00,179.16,200,194.16,0,0.00,6,0,0,194
312,200.00,165.28,200,190.28,0,0.00,10,0,0,190
313,200.00,175.68,200,193.18,0,0.00,7,0,0,193
314,200.00,179.17,200,194.17,0,0.00,6,0,0,194
315,200.00,182.66,200,195.16,0,0.00,5,0,0,195
316,200.00,165.25,200,190.25,0,0.00,10,0,0,190
317,200.00,189.58,200,197.08,0,0.00,3,0,0,197
318,200.00,175.68,200,193.18,0,0.00,7,0,0,193
319,200.00,179.20,200,194.20,0,0.00,6,0,0,194
320,200.00,158.39,200,188.39,0,0.00,12,0,0,188
321,200.00,140.95,200,183.45,0,0.00,17,0,0,183
322,200.00,172.20,200,192.20,0,0.00,8,0,0,192
323,200.00,172.22,200,192.22,0,0.00,8,0,0,192
324,200.00,182.62,200,195.12,0,0.00,5,0,0,195
325,200.00,189.58,200,197.08,0,0.00,3,0,0,197
326,200.00,182.62,200,195.12,0,0.00,5,0,0,195
327,200.00,189.60,200,197.10,0,0.00,3,0,0,197
328,200.00,193.05,200,198.05,0,0.00,2,0,0,198
329,200.00,179.18,200,194.18,0,0.00,6,0,0,194
330,200.00,193.05,200,198.05,0,0.00,2,0,0,198
331,200.00,186.13,200,196.13,0,0.00,4,0,0,196
332,200.00,186.13,200,196.13,0,0.00,4,0,0,196
333,200.00,196.53,200,199.03,0,0.00,1,0,0,199
334,200.00,186.10,200,196.10,0,0.00,4,0,0,196
335,200.00,182.63,200,195.13,0,0.00,5,0,0,195
336,200.00,165.28,200,190.28,0,0.00,10,0,0,190
337,200.00,182.62,200,195.12,0,0.00,5,0,0,195
338,200.00,179.15,200,194.15,0,0.00,6,0,0,194
339,200.00,168.72,200,191.22,0,0.00,9,0,0,191
340,200.00,168.72,200,191.22,0,0.00,9,0,0,191
341,200.00,193.05,200,198.05,0,0.00,2,0,0,198
342,200.00,172.22,200,192.22,0,0.00,8,0,0,192
343,200.00,179.17,200,194.17,0,0.00,6,0,0,194
344,200.00,186.12,200,196.12,0,0.00,4,0,0,196
345,200.00,175.68,200,193.18,0,0.00,7,0,0,193
346,200.00,182.63,200,195.13,0,0.00,5,0,0,195
347,200.00,189.57,200,197.07,0,0.00,3,0,0,197
348,200.00,175.71,200,193.21,0,0.00,7,0,0,193
349,200.00,179.16,200,194.16,0,0.00,6,0,0,194
350,200.00,186.10,200,196.10,0,0.00,4,0,0,196
351,200.00,179.16,200,194.16,0,0.00,6,0,0,194
352,200.00,179.18,200,194.18,0,0.00,6,0,0,194
353,200.00,186.10,200,196.10,0,0.00,4,0,0,196
354,200.00,175.69,200,193.19,0,0.00,7,0,0,193
355,200.00,189.57,200,197.07,0,0.00,3,0,0,197
356,200.00,189.60,200,197.10,0,0.00,3,0,0,197
357,200.00,175.71,200,193.21,0,0.00,7,0,0,193
358,200.00,186.10,200,196.10,0,0.00,4,0,0,196
359,200.00,179.18,200,194.18,0,0.00,6,0,0,194
360,200.00,189.62,200,197.12,0,0.00,3,0,0,197
361,200.00,161.78,200,189.28,0,0.00,11,0,0,189
362,200.00,193.05,200,198.05,0,0.00,2,0,0,198
363,200.00,193.05,200,198.05,0,0.00,2,0,0,198
364,200.00,168.82,200,191.32,0,0.00,9,0,0,191
365,200.00,179.15,200,194.15,0,0.00,6,0,0,194
366,200.00,175.70,200,193.20,0,0.00,7,0,0,193
367,200.00,196.53,200,199.03,0,0.00,1,0,0,199
368,200.00,186.10,200,196.10,0,0.00,4,0,0,196
369,200.00,189.57,200,197.07,0,0.00,3,0,0,197
