generation,best_fitness,mean_fitness,best_ticks,mean_ticks,best_fruits,mean_fruits,deaths_wall,deaths_self,deaths_stall,deaths_timeout
1,10260.00,102.95,54,27.46,2,0.03,75,0,125,0
2,4772.00,94.19,11,34.70,1,0.01,31,0,169,0
3,140.00,86.22,40,36.44,0,0.00,21,0,179,0
4,15420.00,161.93,88,36.30,3,0.01,23,0,177,0
5,20660.00,977.15,129,38.40,4,0.17,18,1,181,0
6,30320.00,754.16,89,32.37,6,0.14,54,2,144,0
7,30450.00,797.66,98,31.39,6,0.15,56,6,138,0
8,25130.00,1975.56,55,29.80,5,0.40,53,29,118,0
9,35220.00,2973.95,61,40.86,7,0.57,43,10,147,0
10,55940.00,3357.98,150,38.94,11,0.66,56,16,127,1
11,35500.00,2001.99,99,35.08,7,0.39,45,15,140,0
12,45950.00,6131.41,150,37.59,9,1.21,44,10,145,1
13,25490.00,3849.44,93,34.98,5,0.76,51,16,133,0
14,55510.00,3042.31,86,41.13,11,0.58,24,16,156,4
15,45950.00,3876.26,149,39.38,9,0.76,39,15,146,0
16,60920.00,2832.01,150,38.59,12,0.55,34,17,146,3
17,50720.00,4895.98,148,44.53,10,0.95,45,17,137,1
18,50760.00,4345.87,145,43.26,10,0.84,22,29,147,2
19,50930.00,7486.40,150,53.35,10,1.46,40,27,128,5
20,50940.00,8057.93,150,46.03,10,1.58,24,42,130,4
21,56010.00,7528.70,150,53.28,11,1.47,17,24,146,13
22,55960.00,13915.41,150,55.13,11,2.75,16,41,131,12
23,61090.00,14911.25,150,70.95,12,2.91,11,17,143,29
24,61040.00,16301.11,150,66.28,12,3.19,18,17,116,49
25,55930.00,10469.46,150,60.70,11,2.04,14,2,155,29
26,65940.00,15235.08,150,71.19,13,2.98,23,7,128,42
27,66040.00,18064.82,150,71.01,13,3.54,14,7,135,44
28,60960.00,15733.05,150,70.53,12,3.08,24,3,131,42
29,65840.00,19924.84,147,70.65,13,3.92,23,49,113,15
30,60990.00,12414.85,150,63.02,12,2.42,17,10,153,20
31,61120.00,14984.66,150,64.55,12,2.93,29,12,127,32
32,55970.00,15066.84,150,67.22,11,2.95,31,2,125,42
33,55900.00,17068.42,150,75.86,11,3.34,14,4,121,61
34,50910.00,13228.64,150,71.11,10,2.58,19,1,150,30
35,60910.00,15058.26,150,68.36,12,2.96,29,22,122,27
36,61130.00,12796.25,150,59.20,12,2.50,29,19,129,23
37,71020.00,16101.13,150,66.02,14,3.16,37,2,119,42
38,70740.00,14516.13,149,60.60,14,2.85,21,22,127,30
39,50900.00,12714.55,150,65.99,10,2.48,17,12,140,31
40,71090.00,16081.37,150,68.78,14,3.15,19,3,128,50
41,50930.00,16905.41,150,71.24,10,3.31,11,8,156,25
42,56000.00,13658.29,150,65.55,11,2.67,19,11,132,38
43,55820.00,11150.75,150,59.60,11,2.19,5,16,148,31
44,55870.00,16362.41,150,68.18,11,3.21,25,10,120,45
45,61000.00,9950.83,150,59.78,12,1.94,21,11,151,17
46,55880.00,12945.52,150,67.35,11,2.53,24,3,137,36
47,60950.00,10404.02,150,57.72,12,2.03,30,1,144,25
48,65880.00,11116.56,150,57.00,13,2.18,28,8,132,32
49,70760.00,9827.81,138,60.71,14,1.92,19,1,142,38
50,61150.00,12523.88,150,64.61,12,2.44,46,5,110,39
51,60960.00,15562.89,150,74.98,12,3.04,14,0,148,38
52,65890.00,18241.01,150,74.63,13,3.58,17,28,127,28
53,70950.00,15680.71,150,59.56,14,3.09,23,28,133,16
54,55950.00,11787.78,150,61.24,11,2.31,20,9,137,34
55,66070.00,14868.25,150,65.91,13,2.91,31,8,134,27
56,61080.00,14258.11,150,65.67,12,2.79,23,9,142,26
57,60840.00,15134.33,150,65.19,12,2.96,24,35,125,16
58,55970.00,15550.34,150,68.36,11,3.04,19,12,126,43
59,50970.00,10692.34,150,61.83,10,2.08,24,3,147,26
60,65900.00,15197.15,150,69.62,13,2.98,14,7,150,29
61,55540.00,10954.46,106,65.87,11,2.13,19,1,140,40
62,71000.00,16049.76,150,66.47,14,3.15,19,18,136,27
63,65950.00,13794.28,150,65.16,13,2.70,12,14,144,30
64,50870.00,10910.57,150,63.87,10,2.13,20,2,138,40
65,50910.00,11203.55,150,63.72,10,2.19,22,2,136,40
66,66040.00,14854.74,150,70.46,13,2.90,9,1,140,50
67,60720.00,16885.30,118,77.80,12,3.29,17,2,134,47
68,55880.00,11397.71,150,60.14,11,2.23,22,28,133,17
69,76120.00,11161.49,150,63.91,15,2.17,9,2,154,35
70,61000.00,15835.34,150,71.98,12,3.10,27,16,128,29
71,61120.00,13027.64,150,68.69,12,2.54,19,5,137,39
72,71060.00,21180.21,150,75.11,14,4.16,13,8,144,35
73,60620.00,9135.34,121,59.85,12,1.77,7,7,171,15
74,66010.00,10900.31,150,58.10,13,2.13,16,10,157,17
75,65950.00,9911.28,150,53.14,13,1.95,24,8,146,22
76,75830.00,10494.97,150,58.56,15,2.05,28,6,140,26
77,51050.00,12031.67,150,64.40,10,2.35,42,4,115,39
78,50910.00,12314.53,150,66.14,10,2.40,19,18,131,32
79,65910.00,12263.44,150,65.56,13,2.40,30,2,126,42
80,55880.00,10821.29,150,61.09,11,2.12,21,6,138,35
81,56010.00,17275.37,150,76.74,11,3.38,17,4,119,60
82,60930.00,16011.40,150,72.09,12,3.14,21,29,121,29
83,80950.00,27911.12,150,83.86,16,5.50,16,7,115,62
84,66030.00,19648.77,150,76.85,13,3.85,21,9,122,48
85,71070.00,19604.21,150,74.02,14,3.85,23,3,124,50
86,50990.00,15887.57,150,71.59,10,3.11,31,17,104,48
87,61010.00,20864.37,150,82.64,12,4.09,23,8,110,59
88,50850.00,16171.57,150,84.14,10,3.15,21,1,119,59
89,45950.00,13417.30,150,73.69,9,2.62,15,0,129,56
90,71020.00,21608.86,150,76.14,14,4.24,14,5,127,54
91,60900.00,17385.73,150,76.58,12,3.41,14,36,113,37
92,65850.00,13462.09,150,67.97,13,2.64,14,20,135,31
93,66040.00,21066.18,150,75.44,13,4.14,18,8,125,49
94,60790.00,20363.10,146,82.70,12,3.98,20,15,106,59
95,66000.00,17517.54,150,71.89,13,3.43,9,10,137,44
96,56060.00,18914.65,150,81.40,11,3.69,3,10,130,57
97,60970.00,23205.85,150,85.62,12,4.55,16,8,113,63
98,50930.00,16011.90,150,73.85,10,3.13,6,6,130,58
99,66000.00,24552.42,150,83.73,13,4.82,15,13,115,57
100,51000.00,12128.06,150,70.45,10,2.36,5,22,149,24
101,51080.00,16884.87,150,80.67,10,3.29,18,1,131,50
102,70920.00,16470.23,150,72.23,14,3.23,16,12,138,34
103,61080.00,14571.96,150,67.52,12,2.85,14,0,138,48
104,61040.00,19790.36,150,77.97,12,3.88,19,21,121,39
105,51000.00,16630.25,150,77.64,10,3.25,11,19,130,40
106,55960.00,14034.57,150,71.02,11,2.74,11,9,143,37
107,55970.00,16374.24,150,76.40,11,3.20,24,6,119,51
108,60960.00,16626.36,150,70.69,12,3.26,8,23,139,30
109,55990.00,16475.41,150,79.69,11,3.21,16,5,148,31
110,60940.00,14084.92,150,60.05,12,2.77,10,5,166,19
111,56070.00,14747.21,150,69.22,11,2.88,15,8,134,43
112,60930.00,12905.35,150,64.61,12,2.52,15,1,154,30
113,70990.00,14300.28,150,63.98,14,2.81,28,4,137,31
114,56030.00,12370.68,150,69.38,11,2.41,11,2,141,46
115,65880.00,14784.16,150,71.59,13,2.90,12,1,138,49
116,55990.00,15874.92,150,77.33,11,3.10,18,9,133,40
117,55940.00,11060.01,150,65.68,11,2.15,32,6,131,31
118,61020.00,12533.63,150,66.69,12,2.44,21,0,149,30
119,70980.00,19121.68,150,80.16,14,3.75,18,12,125,45
120,60950.00,17641.55,150,78.83,12,3.45,14,1,115,70
121,60950.00,18594.38,150,83.73,12,3.63,22,1,109,68
122,55880.00,12615.57,150,69.82,11,2.46,8,0,142,50
123,65920.00,14055.30,150,74.20,13,2.74,19,0,140,41
124,60940.00,16447.63,150,71.89,12,3.22,16,5,127,52
125,60970.00,13840.82,150,68.94,12,2.71,11,8,135,46
126,60940.00,15215.71,150,73.47,12,2.98,17,2,127,54
127,56050.00,15570.47,150,70.86,11,3.04,25,19,113,43
128,61000.00,14899.92,150,66.98,12,2.92,20,5,143,32
129,61060.00,14689.74,150,69.30,12,2.87,13,2,142,43
130,66010.00,21748.60,150,77.52,13,4.27,19,24,121,36
131,55940.00,13883.54,150,66.94,11,2.71,8,24,134,34
132,91020.00,19313.70,149,75.36,18,3.79,15,8,119,58
133,65610.00,16454.47,99,69.48,13,3.23,25,12,120,43
134,76150.00,12916.83,150,64.16,15,2.52,12,18,152,18
135,76010.00,10741.73,150,56.24,15,2.10,17,26,140,17
136,66100.00,12752.50,150,65.34,13,2.49,21,32,120,27
137,76080.00,18748.20,150,76.99,15,3.67,7,7,131,55
138,65970.00,23867.11,150,73.02,13,4.70,13,19,134,34
139,60890.00,9851.32,150,59.80,12,1.93,13,3,149,35
140,70810.00,13523.94,138,66.64,14,2.64,21,7,134,38
141,70670.00,13660.81,122,73.33,14,2.67,27,7,126,40
142,75850.00,11610.06,141,59.81,15,2.27,10,23,146,21
143,61020.00,13011.07,150,59.21,12,2.55,39,7,124,30
144,60990.00,17079.71,150,73.02,12,3.35,16,13,129,42
145,75750.00,11170.80,130,61.77,15,2.18,4,14,162,20
146,60970.00,16954.84,150,76.67,12,3.31,19,9,142,30
147,60850.00,13007.43,150,63.17,12,2.55,22,17,131,30
148,55890.00,12824.89,150,63.48,11,2.51,18,11,140,31
149,70940.00,19990.45,143,76.28,14,3.92,21,18,117,44
150,85960.00,16234.17,150,66.11,17,3.19,23,5,134,38
151,55910.00,13531.26,150,65.02,11,2.65,18,30,133,19
152,70890.00,16293.23,142,69.28,14,3.19,15,6,135,44
153,66090.00,16752.33,150,69.90,13,3.28,16,17,136,31
154,76160.00,16097.30,150,68.83,15,3.15,14,9,144,33
155,81110.00,17985.96,150,69.40,16,3.53,14,28,127,31
156,55950.00,16671.52,150,70.16,11,3.27,14,26,123,37
157,86020.00,13303.30,150,65.99,17,2.60,14,7,140,39
158,75840.00,13097.90,131,63.93,15,2.56,10,10,143,37
159,70950.00,13164.11,150,64.03,14,2.58,14,19,139,28
160,60610.00,11135.49,125,61.33,12,2.17,10,20,145,25
161,55970.00,14684.18,150,69.76,11,2.87,11,9,148,32
162,66110.00,19599.18,150,78.27,13,3.83,17,21,133,29
163,71040.00,15561.37,150,72.66,14,3.04,16,10,139,35
164,61040.00,21320.97,150,81.12,12,4.17,19,12,128,41
165,61020.00,17119.04,150,65.27,12,3.37,21,37,120,22
166,65890.00,12512.63,150,60.49,13,2.46,15,9,147,29
167,56010.00,12062.80,150,64.58,11,2.35,16,3,156,25
168,65940.00,20799.83,150,75.64,13,4.08,6,19,153,22
169,86150.00,16382.22,150,74.95,17,3.20,8,0,142,50
170,65960.00,12996.20,150,71.27,13,2.54,11,5,137,47
171,55920.00,14291.30,150,72.36,11,2.79,12,9,131,48
172,76120.00,11841.31,150,62.06,15,2.31,16,5,146,33
173,75760.00,11470.76,132,55.59,15,2.25,11,19,151,19
174,66100.00,17069.79,150,73.78,13,3.33,21,21,128,30
175,80700.00,15601.47,135,59.38,16,3.08,17,29,132,22
176,81080.00,16181.95,150,68.42,16,3.17,22,18,129,31
177,85940.00,13429.71,150,58.62,17,2.64,16,28,134,22
178,76120.00,16980.43,150,68.83,15,3.33,24,33,124,19
179,76130.00,13769.34,150,63.56,15,2.69,15,20,139,26
180,61000.00,16439.35,150,62.67,12,3.23,3,45,144,8
181,81010.00,16603.03,150,62.20,16,3.27,14,29,138,19
182,70770.00,8337.29,140,47.48,14,1.64,15,24,153,8
183,86070.00,12436.80,150,57.20,17,2.44,13,28,139,20
184,91060.00,14629.39,150,61.06,18,2.88,24,28,132,16
185,71130.00,16168.04,150,65.11,14,3.17,15,27,132,26
186,91060.00,16625.81,150,69.96,18,3.26,10,22,133,35
187,81020.00,15395.77,150,59.26,16,3.03,7,29,149,15
188,86010.00,21036.85,150,67.28,17,4.14,2,45,140,13
189,76080.00,17740.06,150,66.70,15,3.48,8,30,140,22
190,76080.00,18589.80,150,62.00,15,3.67,14,63,113,10
191,75690.00,19429.98,125,67.17,15,3.83,13,51,133,3
192,96130.00,16076.68,150,57.62,19,3.17,2,48,142,8
193,60780.00,19307.73,149,62.88,12,3.81,5,60,134,1
194,80770.00,21909.21,147,56.46,16,4.34,4,57,137,2
195,81090.00,22675.56,150,66.50,16,4.47,12,51,120,17
196,91130.00,16699.11,150,61.77,18,3.28,11,36,144,9
197,86090.00,17888.52,150,64.28,17,3.52,8,28,144,20
198,66000.00,16000.84,150,64.58,13,3.14,9,43,138,10
199,76060.00,22105.23,150,73.74,15,4.34,7,46,129,18
200,85970.00,21973.89,150,68.16,17,4.33,7,38,133,22
201,80830.00,21670.68,150,68.53,16,4.27,12,53,128,7
202,71120.00,13648.77,150,60.70,14,2.67,14,11,148,27
203,81060.00,13653.95,150,57.91,16,2.69,13,37,146,4
204,76020.00,14112.57,150,58.67,15,2.77,12,29,149,10
205,75940.00,17460.21,150,63.45,15,3.44,17,32,141,10
206,76220.00,15085.18,150,63.43,15,2.96,12,24,141,23
207,81110.00,18082.42,150,63.99,16,3.56,7,26,144,23
208,76060.00,18729.41,150,69.53,15,3.67,11,23,144,22
209,80820.00,16185.36,149,53.62,16,3.19,14,58,124,4
210,91160.00,17261.00,150,68.42,18,3.38,11,25,145,19
211,86110.00,17705.76,150,71.21,17,3.47,13,36,140,11
212,95990.00,13174.87,150,52.91,19,2.60,7,31,159,3
213,81010.00,15977.21,150,58.05,16,3.15,11,39,145,5
214,76130.00,13931.04,150,62.60,15,2.73,16,19,139,26
215,91120.00,20870.78,150,66.13,18,4.11,11,37,135,17
216,75990.00,16870.65,150,61.42,15,3.32,20,43,126,11
217,86050.00,16483.29,150,59.99,17,3.25,8,32,152,8
218,86120.00,20114.91,150,69.17,17,3.96,14,43,131,12
219,86070.00,18021.45,150,66.73,17,3.54,9,29,139,23
220,76130.00,20906.35,150,62.81,15,4.12,29,53,110,8
221,80940.00,17948.37,139,66.60,16,3.52,20,39,123,18
222,76110.00,17707.89,150,62.40,15,3.48,7,45,133,15
223,91090.00,17739.98,150,56.47,18,3.50,7,50,134,9
224,60780.00,18575.52,137,68.94,12,3.65,27,45,121,7
225,81130.00,15936.73,150,62.38,16,3.13,13,30,138,19
226,80950.00,20073.55,150,69.06,16,3.95,13,35,131,21
227,81020.00,16531.49,150,53.34,16,3.27,16,36,141,7
228,76020.00,17280.48,150,63.38,15,3.40,19,37,136,8
229,81060.00,18250.76,150,67.03,16,3.58,20,44,126,10
230,76070.00,21017.83,150,69.84,15,4.13,12,52,118,18
231,96030.00,24381.79,150,63.83,19,4.83,13,44,128,15
232,71000.00,23950.29,150,73.00,14,4.72,10,53,121,16
233,81090.00,19691.75,150,68.03,16,3.87,8,17,144,31
234,76000.00,19619.39,150,71.69,15,3.85,15,40,124,21
235,70780.00,20130.92,145,64.09,14,3.97,2,66,131,1
236,81040.00,19715.87,150,64.06,16,3.88,13,46,129,12
237,80970.00,21965.91,150,63.73,16,4.34,14,65,116,5
238,86070.00,18823.40,150,62.78,17,3.71,24,29,124,23
239,66080.00,20047.40,150,72.02,13,3.94,19,44,111,26
240,81090.00,21437.14,150,69.23,16,4.22,10,52,128,10
241,71190.00,19887.35,150,68.61,14,3.90,15,42,134,9
242,76110.00,19341.57,150,67.37,15,3.80,16,59,123,2
243,76090.00,20078.49,150,65.73,15,3.95,9,37,126,28
244,76080.00,18048.12,150,59.01,15,3.56,7,65,123,5
245,71000.00,19062.71,150,63.99,14,3.75,18,49,124,9
246,81020.00,21991.05,150,65.73,16,4.34,19,52,114,15
247,71110.00,24176.71,150,76.83,14,4.75,12,39,118,31
248,80970.00,22379.51,150,66.97,16,4.42,7,47,124,22
249,76020.00,19924.30,150,62.89,15,3.93,13,55,116,16
250,91120.00,22483.27,150,63.05,18,4.44,13,58,117,12
251,76060.00,20417.95,150,65.22,15,4.03,17,59,112,12
252,76040.00,26449.61,150,80.66,15,5.21,12,60,103,25
253,91050.00,26952.34,150,82.08,18,5.30,13,39,111,37
254,71110.00,26947.81,150,83.16,14,5.30,19,58,105,18
255,96010.00,30962.61,150,68.41,19,6.13,14,78,103,5
256,80960.00,23971.14,148,79.12,16,4.71,20,51,110,19
257,71070.00,21314.11,150,69.22,14,4.20,14,41,123,22
258,81040.00,26735.26,150,75.36,16,5.27,9,45,109,37
259,81150.00,29962.37,150,83.56,16,5.90,26,24,108,42
260,76050.00,21348.08,150,74.09,15,4.20,16,31,124,29
261,81120.00,22514.61,150,73.07,16,4.42,12,30,131,27
262,76010.00,21064.07,150,61.84,15,4.16,18,68,112,2
263,71170.00,28569.27,150,91.89,14,5.60,20,34,99,47
264,71030.00,26411.14,150,82.42,14,5.20,16,42,106,36
265,76020.00,27565.40,150,79.30,15,5.43,23,62,94,21
266,96130.00,36557.82,150,80.06,19,7.22,24,39,102,35
267,76040.00,27954.99,150,74.64,15,5.51,15,42,114,29
268,81090.00,27675.68,150,74.40,16,5.46,14,47,109,30
269,86060.00,25433.16,150,72.86,17,5.01,29,39,105,27
270,91050.00,27944.90,150,78.03,18,5.51,14,33,108,45
271,81130.00,21859.31,150,71.39,16,4.30,13,49,114,24
272,100850.00,26822.33,146,72.68,20,5.29,9,29,126,36
273,86020.00,30275.96,150,78.38,17,5.97,9,44,118,29
274,91010.00,24288.15,149,74.10,18,4.77,26,12,117,45
275,76040.00,25509.10,150,76.21,15,5.03,14,36,117,33
276,81010.00,24148.43,150,69.17,16,4.76,22,40,115,23
277,76110.00,19375.00,150,59.88,15,3.82,21,49,123,7
278,81060.00,20842.04,150,67.76,16,4.11,12,50,127,11
279,76170.00,19647.40,150,69.83,15,3.85,29,30,110,31
280,85960.00,20646.45,150,64.95,17,4.07,11,43,134,12
281,91120.00,18240.11,150,64.06,18,3.58,8,37,140,15
282,91080.00,29652.08,150,77.75,18,5.85,37,36,99,28
283,91040.00,26238.96,150,75.82,18,5.17,16,40,125,19
284,81030.00,31367.17,150,79.74,16,6.20,14,67,103,16
285,85950.00,32478.52,149,70.71,17,6.42,6,95,87,12
286,76140.00,29297.44,150,85.51,15,5.76,25,18,104,53
287,66000.00,19523.83,150,52.91,13,3.87,5,91,99,5
288,81040.00,27997.27,150,73.27,16,5.53,14,61,98,27
289,81060.00,24923.42,150,70.86,16,4.92,16,52,111,21
290,76110.00,23191.37,150,74.69,15,4.56,18,45,115,22
291,75990.00,20863.87,150,64.86,15,4.12,26,46,122,6
292,76170.00,20043.12,150,64.25,15,3.94,26,29,125,20
293,76150.00,20522.88,150,71.06,15,4.03,18,35,118,29
294,76090.00,19950.83,150,68.21,15,3.92,12,34,137,17
295,80820.00,21467.01,139,64.42,16,4.24,6,49,132,13
296,81070.00,21304.20,150,72.33,16,4.18,17,38,121,24
297,76000.00,23810.01,150,74.61,15,4.69,19,63,110,8
298,91050.00,18699.31,150,64.49,18,3.68,13,33,141,13
299,91030.00,23662.94,150,68.80,18,4.67,11,32,132,25
300,81020.00,23945.03,150,66.29,16,4.72,9,60,122,9
301,76110.00,21516.83,150,67.48,15,4.24,23,46,119,12
302,71100.00,23770.14,150,74.73,14,4.67,20,36,113,31
303,101050.00,31659.74,150,79.15,20,6.25,14,36,125,25
304,70990.00,29921.67,150,79.98,14,5.91,31,30,95,44
305,75970.00,23330.92,150,67.47,15,4.61,11,33,135,21
306,91020.00,25965.63,150,71.17,18,5.12,16,42,115,27
307,81130.00,24850.34,150,75.43,16,4.89,25,31,115,29
308,86060.00,28692.75,150,69.36,17,5.67,23,67,93,17
309,71080.00,28622.29,150,88.48,14,5.62,33,32,82,53
310,91060.00,28657.86,150,81.02,18,5.64,16,27,109,48
311,86050.00,32772.10,150,85.05,17,6.47,11,62,101,26
312,86060.00,27839.19,150,80.09,17,5.48,4,35,125,36
313,75970.00,22400.91,150,64.06,15,4.42,10,77,102,11
314,76170.00,22092.35,150,65.17,15,4.36,29,52,106,13
315,91120.00,26549.84,150,68.02,18,5.25,16,38,117,29
316,71070.00,27620.25,150,81.69,14,5.44,24,51,82,43
317,86060.00,28595.00,150,77.21,17,5.64,9,43,111,37
318,81110.00,25353.87,150,75.70,16,5.00,23,43,102,32
319,81020.00,29930.26,150,77.00,16,5.91,14,56,96,34
320,86110.00,31205.92,150,80.48,17,6.16,11,49,100,40
321,75940.00,28805.27,150,81.39,15,5.68,9,50,106,35
322,81030.00,30733.30,150,88.53,16,6.05,12,12,108,68
323,81010.00,30661.72,150,85.19,16,6.04,14,56,97,33
324,65980.00,17546.95,150,60.30,13,3.46,10,61,126,3
325,81090.00,24222.32,150,74.03,16,4.77,28,44,108,20
326,81160.00,25068.92,150,80.74,16,4.92,17,16,119,48
327,71110.00,23855.07,150,72.22,14,4.70,13,51,105,31
328,91070.00,31156.82,150,72.55,18,6.16,16,56,104,24
329,76140.00,23825.08,150,75.48,15,4.68,10,29,119,42
330,86000.00,28338.45,150,76.65,17,5.59,7,49,110,34
331,86140.00,29968.64,150,83.61,17,5.90,21,36,100,43
332,91000.00,31917.94,150,83.58,18,6.29,13,31,114,42
333,86050.00,21432.33,150,68.33,17,4.22,10,50,122,18
334,76090.00,27342.98,150,82.47,15,5.38,19,14,113,54
335,80960.00,37691.40,150,85.85,16,7.46,6,67,106,21
336,91100.00,20496.82,150,62.80,18,4.04,18,43,120,19
337,86100.00,31132.08,150,82.02,17,6.13,8,37,114,41
338,76050.00,29974.18,150,74.01,15,5.92,5,66,103,26
339,86090.00,32868.40,150,84.15,17,6.48,9,36,105,50
340,81110.00,32286.98,150,87.42,16,6.36,23,29,95,53
341,76100.00,24032.56,150,74.69,15,4.73,14,60,115,11
342,96050.00,29385.10,150,71.10,19,5.81,24,59,95,22
343,76130.00,28240.35,150,76.84,15,5.57,31,57,87,25
344,86040.00,37808.25,150,91.06,17,7.46,8,18,101,73
345,76090.00,31513.62,150,87.92,15,6.20,21,11,102,66
346,86100.00,32555.04,150,83.67,17,6.42,32,31,98,39
347,76050.00,29435.78,150,80.22,15,5.80,13,24,108,55
348,71000.00,34021.37,150,89.49,14,6.71,10,25,95,70
349,81110.00,36902.65,150,90.72,16,7.28,7,71,95,27
350,81150.00,32653.57,150,88.10,16,6.42,11,29,105,55
351,76110.00,31857.92,150,81.42,15,6.28,12,41,113,34
352,85960.00,32902.87,150,79.73,17,6.50,8,41,106,45
353,81090.00,32508.47,150,83.81,16,6.41,6,35,113,46
354,96090.00,38030.91,150,85.09,19,7.51,4,34,106,56
355,81030.00,40273.32,150,92.76,16,7.96,9,46,100,45
356,86090.00,29916.12,150,79.41,17,5.89,9,58,109,24
357,86120.00,34825.76,150,82.08,17,6.87,4,48,105,43
358,86110.00,41175.33,150,85.81,17,8.13,18,22,100,60
359,91150.00,36683.93,150,87.31,18,7.24,10,63,99,28
360,81130.00,37360.61,150,96.75,16,7.36,21,37,86,56
361,71190.00,36549.64,150,105.08,14,7.17,16,5,92,87
362,81150.00,36521.77,150,96.47,16,7.18,10,17,104,69
363,76160.00,25372.99,150,68.91,15,5.00,5,77,112,6
364,81060.00,32081.86,150,80.53,16,6.33,11,69,101,19
365,76130.00,35484.29,150,94.86,15,6.98,10,25,94,71
366,86080.00,40849.25,150,88.73,17,8.07,13,74,82,31
367,76060.00,35367.84,150,91.14,15,6.97,18,29,92,61
368,91080.00,37856.16,150,85.47,18,7.47,6,32,110,52
369,76010.00,33682.66,150,92.25,15,6.63,12,37,101,50
370,81110.00,27259.85,150,73.29,16,5.38,19,46,103,32
371,76060.00,26097.01,150,76.54,15,5.14,12,54,105,29
372,81080.00,29800.11,150,76.58,16,5.88,20,35,110,35
373,71150.00,31952.89,150,95.92,14,6.26,14,18,100,68
374,81130.00,33306.07,150,89.12,16,6.55,10,24,109,57
375,86060.00,30080.79,150,76.77,17,5.94,8,63,100,29
376,76000.00,25025.79,150,73.53,15,4.93,12,64,106,18
377,81060.00,36684.28,150,99.67,16,7.21,10,9,110,71
378,96020.00,31857.27,150,79.58,19,6.29,20,17,115,48
379,91040.00,25938.97,150,75.42,18,5.11,6,39,131,24
380,76130.00,31048.18,150,81.60,15,6.12,15,32,110,43
381,86060.00,35633.71,150,94.34,17,7.02,10,47,100,43
382,90930.00,31486.63,150,74.69,18,6.23,8,70,107,15
383,86020.00,30563.49,150,82.33,17,6.03,8,51,110,31
384,76040.00,33997.02,150,91.64,15,6.70,20,17,105,58
385,76170.00,26861.98,150,82.53,15,5.28,13,6,116,65
386,91170.00,26197.04,150,73.49,18,5.16,21,41,115,23
387,76100.00,27041.73,150,76.38,15,5.33,15,67,98,20
388,76100.00,25548.14,150,70.22,15,5.04,22,64,100,14
389,81090.00,24044.42,150,74.76,16,4.73,15,32,110,43
390,76040.00,24142.23,150,64.17,15,4.77,60,58,75,7
391,90910.00,36181.32,149,83.87,18,7.14,14,31,109,46
392,76040.00,32048.15,150,87.23,15,6.31,20,22,99,59
393,81080.00,32057.98,150,86.94,16,6.31,11,46,113,30
394,81060.00,30113.20,150,78.31,16,5.95,20,51,96,33
395,86090.00,31132.09,150,76.11,17,6.14,32,29,95,44
396,76050.00,36083.94,150,95.61,15,7.11,9,34,94,63
397,76240.00,32612.30,150,88.61,15,6.41,12,24,100,64
398,86010.00,29266.72,150,77.07,17,5.78,13,25,117,45
399,76080.00,33713.89,150,88.03,15,6.64,23,60,86,31
400,96140.00,30866.06,150,76.02,19,6.09,27,26,117,30
401,76120.00,30797.17,150,90.28,15,6.04,8,11,110,71
402,76160.00,33439.09,150,93.76,15,6.57,31,9,98,62
403,96000.00,35523.03,150,81.11,19,7.02,9,42,106,43
404,76050.00,25136.33,150,68.97,15,4.96,33,64,95,8
405,96050.00,43141.74,150,91.76,19,8.53,10,38,106,46
406,81070.00,36637.29,150,93.20,16,7.22,22,20,100,58
407,86160.00,42061.88,150,95.48,17,8.29,10,22,99,69
408,91040.00,43221.56,150,95.40,18,8.53,10,39,88,63
409,90810.00,36111.71,143,89.73,18,7.12,17,27,93,63
410,91130.00,39026.32,150,95.66,18,7.69,9,43,98,50
411,86090.00,31648.40,150,88.36,17,6.22,10,13,108,69
412,85960.00,34876.46,150,82.19,17,6.89,10,56,97,37
413,91170.00,35366.03,150,95.06,18,6.95,7,36,94,63
414,86110.00,36379.67,150,90.30,17,7.17,8,38,102,52
415,81130.00,37253.69,150,97.14,16,7.33,23,11,86,80
416,91140.00,31952.73,150,81.98,18,6.29,19,20,108,53
417,96090.00,40179.09,150,76.61,19,7.96,10,53,81,56
418,81030.00,27349.91,150,74.03,16,5.39,22,35,96,47
419,76010.00,38192.24,150,98.27,15,7.53,4,15,96,85
420,91130.00,39293.81,150,90.73,18,7.75,14,18,96,72
421,86040.00,32199.00,150,86.82,17,6.34,15,39,86,60
422,91150.00,38570.72,150,93.44,18,7.60,5,24,103,68
423,86030.00,34152.04,150,80.81,17,6.75,5,62,92,41
424,81100.00,40176.12,150,96.81,16,7.92,10,32,84,74
425,71140.00,33204.17,150,88.23,14,6.54,31,20,84,65
426,71210.00,34437.81,150,96.60,14,6.76,16,20,83,81
427,95850.00,33613.93,148,82.58,19,6.64,5,79,96,20
428,91010.00,39237.02,150,83.48,18,7.76,13,67,95,25
429,81110.00,29699.11,150,70.10,16,5.87,12,75,89,24
430,81040.00,32262.36,150,83.05,16,6.37,18,39,95,48
431,86090.00,45115.29,150,104.56,17,8.89,6,32,79,83
432,86040.00,35870.80,150,85.39,17,7.08,13,43,87,57
433,90890.00,33389.86,143,73.97,18,6.60,9,55,109,27
434,76060.00,30949.17,150,78.94,15,6.11,32,71,78,19
435,81040.00,32723.97,150,77.38,16,6.47,17,73,81,29
