generation,best_fitness,mean_fitness,best_ticks,mean_ticks,best_fruits,mean_fruits,deaths_wall,deaths_self,deaths_stall,deaths_timeout
1,16390.00,160.57,72,35.09,2,0.01,68,0,132,0
2,210.00,127.14,50,43.20,0,0.00,31,0,169,0
3,210.00,136.68,50,44.19,0,0.00,27,0,173,0
4,8450.00,309.15,89,41.70,1,0.03,39,0,161,0
5,32740.00,2765.12,139,40.05,4,0.34,50,0,150,0
6,8330.00,589.46,78,24.34,1,0.09,125,0,75,0
7,8300.00,104.97,63,37.42,1,0.01,58,0,142,0
8,8350.00,127.96,74,39.35,1,0.01,49,0,151,0
9,24530.00,579.59,92,41.77,3,0.06,42,0,158,0
10,16450.00,699.60,81,41.02,2,0.07,47,1,152,0
11,16400.00,804.48,100,39.73,2,0.09,49,5,146,0
12,73140.00,3232.11,189,43.10,9,0.39,37,5,158,0
13,32530.00,2215.18,88,34.04,4,0.28,94,3,103,0
14,80900.00,1189.71,154,35.29,10,0.14,77,2,121,0
15,97230.00,2665.70,200,38.34,12,0.33,73,2,124,1
16,56660.00,2334.71,115,38.05,7,0.28,72,2,126,0
17,80910.00,7195.76,170,49.09,10,0.88,57,8,135,0
18,73080.00,2424.77,176,43.06,9,0.29,48,7,145,0
19,89260.00,8591.95,200,53.80,11,1.05,48,13,138,1
20,96860.00,12749.99,161,53.76,12,1.57,46,19,133,2
21,89250.00,7318.83,200,52.62,11,0.89,32,11,156,1
22,105290.00,13701.76,200,52.73,13,1.69,35,14,149,2
23,89370.00,12549.73,200,56.96,11,1.54,48,15,132,5
24,113320.00,7508.34,200,51.30,14,0.92,41,4,148,7
25,105260.00,4787.33,200,50.09,13,0.57,28,4,167,1
26,121290.00,11047.44,200,54.88,15,1.35,52,8,134,6
27,105310.00,12151.20,200,57.63,13,1.49,42,9,143,6
28,121430.00,11187.99,200,58.34,15,1.37,46,5,141,8
29,97280.00,11718.05,200,51.71,12,1.44,48,6,142,4
30,104930.00,8943.23,154,56.24,13,1.09,37,7,151,5
31,129430.00,9682.40,200,55.23,16,1.18,39,7,150,4
32,97290.00,10043.05,200,50.31,12,1.24,66,7,120,7
33,121270.00,8422.88,200,52.55,15,1.03,43,7,140,10
34,105320.00,11976.48,200,57.08,13,1.47,45,9,140,6
35,121280.00,13462.73,200,59.02,15,1.66,48,12,128,12
36,113460.00,9635.29,200,57.39,14,1.18,40,4,147,9
37,105340.00,10981.57,200,56.94,13,1.34,47,2,142,9
38,137300.00,9096.39,200,56.09,17,1.11,33,3,157,7
39,105210.00,10127.56,200,55.19,13,1.24,36,5,153,6
40,113360.00,8978.40,200,55.40,14,1.09,31,9,153,7
41,105310.00,13154.64,200,56.66,13,1.61,33,7,155,5
42,97230.00,6166.15,200,49.66,12,0.75,46,6,144,4
43,137150.00,7831.77,200,49.01,17,0.96,31,10,155,4
44,89170.00,8421.36,200,51.45,11,1.03,48,5,139,8
45,97310.00,12066.27,200,57.84,12,1.48,46,9,136,9
46,113290.00,9808.88,200,55.15,14,1.20,46,5,143,6
47,121340.00,7319.45,200,47.04,15,0.90,64,2,130,4
48,104830.00,6342.95,162,48.32,13,0.78,49,5,140,6
49,89210.00,7985.07,200,53.78,11,0.97,44,6,140,10
50,113520.00,7521.10,200,53.12,14,0.92,48,4,141,7
51,113250.00,9874.31,200,53.38,14,1.21,66,3,126,5
52,97190.00,11352.56,200,55.91,12,1.40,63,8,121,8
53,113260.00,10838.02,200,53.80,14,1.33,37,6,154,3
54,105290.00,10720.56,200,58.79,13,1.31,34,4,150,12
55,113320.00,13397.96,200,57.86,14,1.65,52,5,137,6
56,121370.00,12040.59,200,56.89,15,1.48,38,10,143,9
57,105360.00,14811.09,200,59.76,13,1.82,49,25,119,7
58,113180.00,13651.63,197,61.34,14,1.68,40,15,142,3
59,97250.00,10421.02,200,61.60,12,1.27,32,5,158,5
60,113230.00,16530.73,200,62.09,14,2.04,53,9,132,6
61,105260.00,11266.29,200,59.01,13,1.38,47,9,129,15
62,121300.00,14669.13,200,62.06,15,1.80,34,8,150,8
63,121360.00,14808.90,200,56.80,15,1.82,52,17,122,9
64,105300.00,12258.45,200,58.84,13,1.50,43,7,133,17
65,121290.00,13588.27,200,62.03,15,1.67,26,14,150,10
66,121400.00,14100.00,200,61.34,15,1.73,36,10,143,11
67,113390.00,15384.92,200,66.29,14,1.89,40,8,142,10
68,105280.00,9297.57,200,52.88,13,1.14,39,10,145,6
69,121440.00,11220.88,200,60.84,15,1.37,22,4,162,12
70,113330.00,13431.30,200,63.01,14,1.65,37,10,143,10
71,129460.00,9863.27,200,51.55,16,1.21,57,9,123,11
72,145360.00,17282.49,200,61.20,18,2.13,43,16,136,5
73,105200.00,12080.50,193,64.04,13,1.48,21,11,160,8
74,105110.00,10377.34,193,56.03,13,1.27,31,16,148,5
75,121290.00,7049.28,200,49.99,15,0.86,22,14,161,3
76,121270.00,9469.08,200,56.05,15,1.16,29,6,156,9
77,105440.00,14160.71,200,65.50,13,1.73,34,11,140,15
78,129310.00,11194.33,200,58.44,16,1.37,34,11,144,11
79,120980.00,12888.07,177,61.27,15,1.58,22,19,151,8
80,104790.00,10190.09,140,57.52,13,1.25,24,13,161,2
81,97300.00,9142.72,200,58.91,12,1.11,22,7,165,6
82,137390.00,16812.41,200,66.36,17,2.06,29,15,146,10
83,153240.00,17472.27,200,62.67,19,2.15,35,11,148,6
84,105360.00,12486.06,200,62.65,13,1.52,27,7,161,5
85,129420.00,22239.99,200,73.72,16,2.73,32,14,142,12
86,97420.00,16263.70,200,70.79,12,1.99,29,7,149,15
87,113200.00,13824.95,200,68.84,14,1.69,24,7,160,9
88,105320.00,18207.19,200,74.27,13,2.23,30,15,147,8
89,104990.00,11830.54,160,63.41,13,1.45,21,6,160,13
90,121320.00,16586.32,200,64.27,15,2.04,20,13,159,8
91,113290.00,12434.49,200,59.65,14,1.52,28,19,146,7
92,113180.00,11899.68,200,59.04,14,1.46,20,13,159,8
93,121340.00,17088.93,200,60.34,15,2.10,34,9,150,7
94,113340.00,15505.89,200,68.23,14,1.90,30,5,152,13
95,129380.00,13109.12,200,60.74,16,1.60,29,10,154,7
96,113380.00,10975.72,200,60.88,14,1.34,29,4,155,12
97,129370.00,20137.58,200,63.82,16,2.48,49,6,130,15
98,121390.00,9309.74,200,56.49,15,1.14,29,2,160,9
99,113340.00,23522.56,200,73.04,14,2.90,27,19,145,9
100,105370.00,12437.97,200,62.44,13,1.52,19,14,157,10
101,121450.00,13655.55,200,66.66,15,1.67,30,5,155,10
102,121230.00,16784.81,200,67.21,15,2.06,12,18,163,7
103,121420.00,20027.50,200,74.89,15,2.46,14,10,158,18
104,137460.00,16958.86,200,70.47,17,2.08,20,12,157,11
105,121120.00,15222.37,167,69.90,15,1.86,25,5,156,14
106,105250.00,11640.11,200,59.83,13,1.43,38,4,145,13
107,113380.00,18078.17,200,74.30,14,2.21,22,7,152,19
108,129380.00,17925.68,200,70.37,16,2.20,19,7,158,16
109,129390.00,16475.75,200,73.69,16,2.02,21,6,163,10
110,129340.00,18038.15,200,62.38,16,2.22,17,13,165,5
111,121390.00,11170.34,200,63.08,15,1.36,14,6,170,10
112,129320.00,14112.45,200,66.10,16,1.73,19,5,162,14
113,129240.00,14556.51,200,66.69,16,1.78,18,3,167,12
114,113460.00,11692.55,200,64.23,14,1.43,11,3,168,18
115,105220.00,13294.56,200,67.53,13,1.62,14,1,172,13
116,121350.00,15058.33,200,70.69,15,1.84,21,9,158,12
117,113060.00,18529.34,188,79.03,14,2.27,11,11,159,19
118,121330.00,14738.74,200,67.40,15,1.80,23,5,161,11
119,129360.00,20473.08,200,77.86,16,2.51,16,3,162,19
120,121350.00,17663.36,200,73.20,15,2.17,17,8,151,24
121,113340.00,17018.59,200,73.05,14,2.08,18,4,155,23
122,105260.00,8192.51,200,58.54,13,0.99,16,4,170,10
123,105190.00,13303.57,200,69.94,13,1.62,16,4,168,12
124,145410.00,15326.36,200,67.64,18,1.88,15,0,169,16
125,121270.00,14904.37,200,67.82,15,1.82,26,7,151,16
126,113240.00,13014.18,200,65.39,14,1.59,12,7,167,14
127,105370.00,10725.99,200,62.66,13,1.30,22,6,166,6
128,121330.00,11096.51,200,57.91,15,1.35,18,13,165,4
129,121440.00,12443.80,200,64.69,15,1.51,18,2,172,8
130,121350.00,18943.43,200,75.92,15,2.32,16,7,163,14
131,121400.00,12561.38,200,64.06,15,1.53,28,0,157,15
132,121400.00,16702.31,200,67.86,15,2.05,33,2,150,15
133,113320.00,16625.92,200,70.44,14,2.04,21,11,155,13
134,121460.00,11652.55,200,60.80,15,1.43,31,3,158,8
135,121330.00,12514.26,200,62.94,15,1.53,27,4,160,9
136,121330.00,11455.65,200,59.07,15,1.40,40,5,144,11
137,121340.00,10229.72,200,57.73,15,1.25,29,6,157,8
138,121340.00,20655.77,200,54.73,15,2.56,65,5,125,5
139,121040.00,11613.91,200,58.41,15,1.43,31,6,152,11
140,105310.00,10431.99,200,60.78,13,1.27,30,1,162,7
141,113280.00,15495.61,200,71.40,14,1.90,39,4,140,17
142,121330.00,11634.61,200,59.51,15,1.43,41,4,142,13
143,121380.00,16943.41,200,65.42,15,2.08,35,14,134,17
144,137330.00,16948.78,200,67.86,17,2.08,33,8,149,10
145,129260.00,11060.93,200,61.62,16,1.35,23,5,161,11
146,113220.00,14955.80,200,69.00,14,1.83,38,4,151,7
147,129000.00,11951.42,166,60.30,16,1.47,40,7,140,13
148,113260.00,14745.56,200,64.02,14,1.81,37,7,142,14
149,113200.00,16456.67,194,69.23,14,2.02,31,4,152,13
150,136910.00,13080.77,165,59.74,17,1.60,46,4,142,8
151,105300.00,11234.78,200,60.36,13,1.38,26,7,160,7
152,113340.00,9556.21,200,58.01,14,1.17,31,0,159,10
153,121400.00,16025.31,200,62.88,15,1.97,59,5,125,11
154,137510.00,15522.94,200,61.60,17,1.91,54,0,129,17
155,129470.00,14266.01,200,61.84,16,1.75,36,4,143,17
156,97270.00,13186.06,200,65.09,12,1.61,34,0,153,13
157,121240.00,11244.46,200,61.17,15,1.38,21,9,161,9
158,121370.00,15073.32,200,66.81,15,1.84,15,3,161,21
159,105260.00,10065.38,200,61.82,13,1.23,16,5,172,7
160,113310.00,18021.42,200,74.11,14,2.21,29,2,139,30
161,113350.00,15307.01,200,60.81,14,1.88,49,6,134,11
162,129480.00,24890.67,200,75.69,16,3.06,41,15,131,13
163,113320.00,14709.75,200,69.03,14,1.80,31,4,152,13
164,121320.00,21533.24,200,69.11,15,2.65,47,10,130,13
165,113370.00,21017.66,200,67.23,14,2.59,26,12,156,6
166,113210.00,10481.13,200,60.88,14,1.28,16,7,170,7
167,113390.00,14634.84,200,66.53,14,1.79,24,7,156,13
168,129320.00,21992.92,200,71.55,16,2.71,20,12,161,7
169,137440.00,17367.74,200,69.07,17,2.13,28,9,147,16
170,113350.00,15732.20,200,71.99,14,1.93,16,7,160,17
171,113250.00,16842.51,200,73.14,14,2.06,21,8,148,23
172,105400.00,16428.79,200,70.76,13,2.01,19,2,156,23
173,105300.00,15651.61,200,66.86,13,1.92,14,16,158,12
174,129490.00,25477.14,200,85.44,16,3.12,18,8,146,28
175,129250.00,20836.66,200,71.81,16,2.56,24,12,153,11
176,129310.00,23740.93,200,82.67,16,2.92,13,11,148,28
177,129220.00,13103.02,200,63.53,16,1.60,28,5,147,20
178,129350.00,16687.66,200,64.73,16,2.05,50,10,126,14
179,121360.00,14685.83,200,66.28,15,1.80,41,5,135,19
180,121460.00,15194.06,200,63.67,15,1.86,28,11,152,9
181,121370.00,22049.41,200,68.92,15,2.71,32,4,143,21
182,121350.00,14329.96,200,65.20,15,1.75,21,6,161,12
183,105240.00,15528.72,200,69.97,13,1.90,21,5,155,19
184,121260.00,20022.25,200,67.96,15,2.46,29,24,139,8
185,129490.00,19596.13,200,67.55,16,2.41,32,23,133,12
186,97250.00,15110.15,200,69.55,12,1.85,23,10,147,20
187,129280.00,16322.26,200,66.78,16,2.00,18,13,149,20
188,137380.00,15683.54,200,64.25,17,1.93,20,11,155,14
189,105330.00,12204.18,200,63.34,13,1.49,27,4,154,15
190,105320.00,13452.12,200,65.94,13,1.65,22,7,155,16
191,129290.00,13818.67,200,63.05,16,1.70,39,6,141,14
192,145210.00,16870.46,193,66.81,18,2.07,21,5,164,10
193,105340.00,16468.34,200,68.69,13,2.02,35,6,137,22
194,145220.00,12802.09,200,55.34,18,1.57,22,12,160,6
195,113340.00,17856.21,200,65.69,14,2.19,27,15,140,18
196,129370.00,13712.34,200,60.53,16,1.68,36,7,148,9
197,113240.00,15954.73,200,62.56,14,1.97,48,9,132,11
198,113300.00,15691.18,200,70.94,14,1.92,18,13,153,16
199,113360.00,16384.76,200,67.57,14,2.01,37,12,137,14
200,145300.00,19685.03,200,65.39,18,2.42,30,8,151,11
201,129290.00,16949.41,200,68.23,16,2.08,40,4,143,13
202,113450.00,13741.73,200,59.24,14,1.69,44,2,137,17
203,97230.00,10330.40,200,56.83,12,1.26,47,12,136,5
204,121350.00,18680.70,200,71.31,15,2.29,29,12,140,19
205,129220.00,24963.59,200,78.74,16,3.08,36,6,128,30
206,113450.00,16665.95,200,71.00,14,2.04,15,1,155,29
207,113170.00,15280.87,200,73.89,14,1.87,14,1,168,17
208,113320.00,14976.87,200,65.25,14,1.83,32,8,145,15
209,145430.00,28316.77,200,66.24,18,3.50,47,12,124,17
210,121300.00,23825.37,200,73.98,15,2.93,32,9,141,18
211,129380.00,27838.75,200,83.72,16,3.42,30,17,130,23
212,113160.00,16804.12,200,67.94,14,2.06,27,6,146,21
213,121180.00,17106.27,200,68.22,15,2.10,27,10,145,18
214,137460.00,15115.24,200,62.28,17,1.85,37,10,138,15
215,113280.00,14618.43,200,66.89,14,1.79,21,8,158,13
216,137370.00,21476.29,200,71.99,17,2.64,30,13,146,11
217,105320.00,10727.38,200,59.09,13,1.31,18,5,165,12
218,113240.00,16657.78,200,68.63,14,2.04,39,4,135,22
219,121330.00,17092.10,200,71.70,15,2.10,29,9,149,13
220,129410.00,23541.14,200,67.94,16,2.90,48,4,131,17
221,129510.00,26306.12,200,78.77,16,3.23,35,9,137,19
222,113360.00,15608.52,200,70.64,14,1.91,19,3,166,12
223,129360.00,23621.70,200,72.37,16,2.91,34,5,145,16
224,113320.00,19999.77,200,68.51,14,2.46,38,11,146,5
225,121380.00,19364.07,200,74.07,15,2.38,24,1,149,26
226,113320.00,12907.54,200,63.55,14,1.58,30,2,152,16
227,105240.00,19864.39,200,63.51,13,2.45,30,5,149,16
228,129390.00,23469.66,200,73.72,16,2.88,33,14,134,19
229,129170.00,26268.44,191,83.97,16,3.23,44,5,128,23
230,129430.00,21671.53,200,75.31,16,2.66,31,3,147,19
231,153270.00,29651.89,200,64.92,19,3.67,39,15,142,4
232,105290.00,17315.00,200,71.36,13,2.12,29,10,148,13
233,113400.00,10076.39,200,59.39,14,1.23,29,3,155,13
234,129310.00,11338.15,200,61.39,16,1.39,33,0,152,15
235,113270.00,12766.91,200,66.65,14,1.56,20,0,163,17
236,129430.00,18270.24,200,66.80,16,2.25,33,3,140,24
237,105240.00,16178.35,200,70.58,13,1.99,35,4,139,22
238,121270.00,13497.45,200,67.96,15,1.65,16,4,165,15
239,121410.00,15356.38,200,69.36,15,1.88,24,6,146,24
240,121380.00,18049.33,200,65.06,15,2.22,40,14,131,15
241,113400.00,16468.88,200,68.73,14,2.02,29,8,142,21
242,121380.00,18126.46,200,67.62,15,2.23,46,12,135,7
243,113360.00,11505.22,200,60.66,14,1.41,26,12,155,7
244,105300.00,15550.14,200,66.83,13,1.91,29,3,151,17
245,137340.00,19042.43,200,69.84,17,2.34,25,9,152,14
246,137360.00,24190.11,200,71.28,17,2.98,14,11,161,14
247,97280.00,13377.46,200,67.40,12,1.64,28,2,152,18
248,129270.00,13563.64,200,64.97,16,1.66,16,7,162,15
249,121300.00,15345.20,200,68.58,15,1.88,26,10,155,9
250,121340.00,9513.24,200,58.76,15,1.16,29,2,157,12
251,129370.00,14532.11,200,65.02,16,1.78,28,10,148,14
252,121310.00,13825.55,200,66.03,15,1.69,29,7,156,8
253,121290.00,18167.72,200,71.20,15,2.23,26,8,144,22
254,113400.00,13879.83,200,64.68,14,1.70,41,4,140,15
255,105280.00,18566.37,200,72.81,13,2.28,45,6,131,18
256,129370.00,17996.76,200,69.42,16,2.21,36,9,143,12
257,105310.00,20089.83,200,75.25,13,2.46,28,6,139,27
258,105300.00,15078.80,200,64.39,13,1.85,30,15,147,8
259,113420.00,24828.80,200,72.66,14,3.06,44,11,130,15
260,105270.00,13119.31,200,65.02,13,1.60,30,7,150,13
261,113360.00,14612.41,200,64.05,14,1.79,30,11,143,16
262,137350.00,13326.53,200,62.74,17,1.63,28,1,157,14
263,129480.00,21210.33,200,75.72,16,2.60,24,8,140,28
264,113400.00,23498.77,200,76.82,14,2.89,38,3,132,27
265,113270.00,30658.76,200,83.80,14,3.78,41,4,124,31
266,145340.00,25949.42,200,74.09,18,3.20,30,9,138,23
267,121330.00,20515.72,200,70.67,15,2.52,40,6,129,25
268,121360.00,20727.54,200,66.48,15,2.56,31,23,131,15
269,121280.00,18124.52,200,69.98,15,2.23,27,2,147,24
270,113300.00,13735.69,200,67.59,14,1.68,17,7,162,14
271,113370.00,19031.95,200,72.28,14,2.33,37,8,136,19
272,145320.00,19340.08,200,63.71,18,2.38,50,8,130,12
273,121320.00,17266.67,200,69.64,15,2.12,29,7,142,22
274,129380.00,24124.53,200,78.52,16,2.96,37,1,130,32
275,113310.00,14604.08,200,67.20,14,1.79,28,3,150,19
276,113250.00,14375.83,200,63.69,14,1.76,45,12,134,9
277,113310.00,12241.27,200,61.58,14,1.50,34,1,154,11
278,105260.00,16291.25,200,72.48,13,2.00,24,6,153,17
279,113420.00,18929.16,200,74.65,14,2.32,30,5,137,28
280,113210.00,19973.15,200,74.06,14,2.46,28,7,141,24
281,105310.00,18849.08,200,75.59,13,2.31,21,0,156,23
282,113310.00,23491.07,200,78.77,14,2.88,37,0,133,30
283,145410.00,21426.39,200,75.25,18,2.63,27,9,147,17
284,145180.00,28362.27,194,76.45,18,3.50,31,20,137,12
285,137380.00,35119.58,200,84.63,17,4.33,33,16,127,24
286,113440.00,22316.63,200,77.56,14,2.74,37,3,134,26
287,97220.00,15772.51,200,75.61,12,1.93,14,1,156,29
288,113300.00,13642.04,200,64.40,14,1.67,12,22,155,11
289,137350.00,18464.01,200,73.73,17,2.27,30,5,142,23
290,121350.00,19494.83,200,70.20,15,2.40,41,3,141,15
291,129450.00,21035.60,200,67.57,16,2.59,40,18,136,6
292,145530.00,19862.41,200,64.33,18,2.44,47,5,135,13
293,105390.00,15430.36,200,67.52,13,1.89,34,6,144,16
294,113380.00,18103.35,200,68.47,14,2.23,33,24,127,16
295,121270.00,14685.55,200,66.62,15,1.80,25,4,155,16
296,137400.00,19924.62,200,73.92,17,2.44,27,12,147,14
297,145330.00,20419.03,200,70.67,18,2.51,38,20,132,10
298,113250.00,14898.70,200,68.12,14,1.82,32,3,152,13
299,121210.00,17230.43,200,68.58,15,2.12,25,8,155,12
300,121290.00,15497.56,200,67.17,15,1.90,36,9,138,17
301,121390.00,14866.76,200,67.97,15,1.82,21,4,159,16
302,129390.00,14831.09,200,62.52,16,1.82,27,10,150,13
303,121280.00,17831.17,200,69.54,15,2.19,22,6,154,18
304,113270.00,16381.24,200,66.58,14,2.01,17,12,158,13
305,121370.00,12744.74,200,62.26,15,1.56,23,7,155,15
306,113370.00,14895.79,200,67.73,14,1.82,21,12,151,16
307,105290.00,12545.71,200,63.83,13,1.53,28,7,148,17
308,129290.00,23420.83,200,62.00,16,2.90,43,16,127,14
309,121380.00,24802.29,200,76.83,15,3.05,36,14,130,20
310,113320.00,16375.01,200,71.98,14,2.00,23,3,151,23
311,121240.00,14897.97,200,69.42,15,1.82,19,4,154,23
312,121300.00,16973.05,200,69.33,15,2.08,17,3,160,20
313,121290.00,17685.57,200,69.45,15,2.17,28,1,148,23
314,121430.00,20001.89,200,72.12,15,2.46,20,0,149,31
315,105270.00,15504.56,200,69.60,13,1.90,21,5,156,18
316,113390.00,20709.18,200,78.11,14,2.54,25,4,145,26
317,113280.00,14935.65,200,67.58,14,1.83,20,8,156,16
318,129410.00,19660.86,200,73.47,16,2.42,23,14,146,17
319,137270.00,17858.38,200,73.49,17,2.19,12,4,167,17
320,105250.00,18327.65,200,77.55,13,2.25,18,0,155,27
321,105260.00,13789.95,200,68.53,13,1.69,21,1,153,25
322,113250.00,16458.85,200,68.64,14,2.02,41,2,140,17
323,137340.00,20374.96,200,71.11,17,2.50,37,4,146,13
324,129340.00,16439.26,200,66.83,16,2.02,35,7,148,10
325,113410.00,23218.13,200,80.27,14,2.85,34,3,135,28
326,105360.00,20674.51,200,81.52,13,2.54,33,1,133,33
327,137470.00,23209.76,200,75.81,17,2.85,20,4,153,23
328,129290.00,16392.53,200,68.87,16,2.01,8,4,171,17
329,113460.00,18222.06,200,75.31,14,2.23,18,2,151,29
330,121220.00,15766.44,200,64.95,15,1.94,17,10,166,7
331,121330.00,22372.99,200,74.79,15,2.75,25,23,141,11
332,121280.00,16787.14,200,70.23,15,2.06,26,10,143,21
333,129320.00,20304.18,200,77.14,16,2.49,35,4,138,23
334,129430.00,18191.37,200,67.41,16,2.23,31,16,138,15
335,113200.00,13413.59,200,63.78,14,1.65,17,12,160,11
336,113320.00,15072.69,200,63.43,14,1.85,36,9,137,18
337,121420.00,15590.57,200,63.16,15,1.92,23,23,149,5
338,121280.00,16724.81,200,65.61,15,2.06,35,5,143,17
339,113250.00,16677.98,200,70.17,14,2.04,13,8,156,23
340,105410.00,18654.01,200,77.17,13,2.28,30,3,151,16
341,113300.00,23406.98,200,82.23,14,2.88,22,7,138,33
342,121360.00,15537.89,200,69.28,15,1.90,16,2,161,21
343,121150.00,16960.12,195,70.24,15,2.08,23,5,153,19
344,121240.00,24571.72,200,73.05,15,3.03,30,13,141,16
345,105320.00,14183.76,200,67.33,13,1.74,28,6,145,21
346,113300.00,15348.33,200,67.05,14,1.88,27,3,150,20
347,113290.00,10229.98,200,57.80,14,1.25,24,14,155,7
348,97250.00,14529.72,200,65.86,12,1.78,27,5,150,18
349,129180.00,19406.01,188,75.21,16,2.38,28,4,147,21
350,121320.00,26821.30,200,80.30,15,3.30,26,16,143,15
351,121430.00,18525.71,200,70.33,15,2.27,29,14,148,9
352,113250.00,12295.79,200,63.69,14,1.50,20,8,158,14
353,129360.00,19460.83,200,72.13,16,2.39,25,10,141,24
354,105270.00,21165.54,200,80.48,13,2.60,25,7,142,26
355,105250.00,18922.75,200,76.50,13,2.32,18,13,155,14
356,129310.00,24977.03,200,76.52,16,3.08,47,7,132,14
357,121240.00,17368.90,200,70.20,15,2.13,26,5,147,22
358,129330.00,24881.91,200,69.02,16,3.07,36,5,143,16
359,113310.00,22041.50,200,80.36,14,2.71,28,8,140,24
360,113350.00,18047.36,200,75.77,14,2.21,26,1,141,32
361,137260.00,29676.71,183,89.44,17,3.65,34,8,133,25
362,145480.00,25849.44,200,79.55,18,3.18,20,15,142,23
363,121410.00,20313.45,200,72.38,15,2.50,26,16,144,14
364,121330.00,18300.98,200,72.81,15,2.25,29,6,140,25
365,129160.00,20478.59,179,73.92,16,2.52,43,2,133,22
366,121330.00,12645.79,200,61.70,15,1.55,28,6,154,12
367,105240.00,13832.46,200,63.05,13,1.70,32,12,146,10
368,113260.00,11446.81,200,60.59,14,1.40,23,5,162,10
369,129400.00,16422.52,200,66.30,16,2.02,29,2,148,21
370,121320.00,16456.14,200,67.22,15,2.02,21,7,156,16
371,129140.00,17317.78,199,68.00,16,2.12,19,6,159,16
372,129340.00,14378.01,200,66.40,16,1.76,18,3,160,19
373,121510.00,20724.03,200,72.98,15,2.54,33,5,141,21
374,105320.00,17946.90,200,71.45,13,2.20,27,0,146,27
375,121280.00,16331.26,200,71.91,15,2.00,10,7,166,17
376,121370.00,18092.89,200,64.25,15,2.23,38,10,139,13
377,113350.00,17281.21,200,74.16,14,2.12,25,4,154,17
378,105140.00,14877.42,200,71.06,13,1.82,26,1,149,24
379,121080.00,19653.99,193,71.28,15,2.42,31,5,147,17
380,129400.00,21296.59,200,73.92,16,2.62,28,16,137,19
381,129380.00,26855.76,200,76.39,16,3.31,43,32,116,9
382,113250.00,18884.11,200,65.69,14,2.33,31,3,148,18
383,137100.00,23812.37,198,68.58,17,2.94,36,22,126,16
384,129420.00,23390.66,200,77.98,16,2.88,37,9,126,28
385,105330.00,12988.32,200,64.12,13,1.59,38,2,142,18
386,105390.00,20908.60,200,81.50,13,2.56,28,7,148,17
387,113340.00,24029.41,200,85.72,14,2.95,24,10,142,24
388,113260.00,15297.52,200,66.72,14,1.88,31,6,153,10
389,129400.00,19200.06,200,74.81,16,2.35,28,7,145,20
390,137430.00,21147.69,200,70.83,17,2.60,36,3,135,26
391,121450.00,16004.83,200,69.65,15,1.96,26,2,147,25
392,105350.00,14345.85,200,67.72,13,1.75,15,3,164,18
393,113020.00,21638.69,183,66.20,14,2.67,33,20,144,3
394,105210.00,13769.72,200,71.50,13,1.68,11,5,170,14
395,129240.00,21920.22,199,72.38,16,2.69,30,10,145,15
396,105280.00,12145.67,200,67.86,13,1.48,7,3,172,18
397,129470.00,19260.54,200,75.66,16,2.36,18,6,155,21
398,121360.00,14732.46,200,65.53,15,1.80,19,6,160,15
399,137390.00,18883.30,200,66.72,17,2.32,16,22,159,3
400,113320.00,16460.51,200,71.82,14,2.02,16,7,159,18
401,113480.00,17576.46,200,71.40,14,2.15,23,4,150,23
402,113390.00,18380.85,200,74.70,14,2.25,26,2,150,22
403,129370.00,18213.41,200,71.22,16,2.23,15,6,161,18
404,105280.00,17782.33,200,72.89,13,2.18,27,3,143,27
405,121270.00,15487.51,200,66.64,15,1.90,23,8,154,15
406,113410.00,14997.28,200,63.87,14,1.84,37,7,138,18
407,113330.00,11686.98,200,65.66,14,1.43,20,5,161,14
408,105090.00,14443.83,187,71.00,13,1.76,14,10,161,15
409,129350.00,24988.84,200,80.81,16,3.07,23,4,143,30
410,129370.00,23770.78,200,77.67,16,2.92,22,26,139,13
411,145460.00,22642.01,200,75.92,18,2.78,17,3,151,29
412,121180.00,25473.01,200,81.39,15,3.13,19,11,145,25
413,145420.00,19635.60,200,69.78,18,2.41,30,2,154,14
414,129460.00,17186.05,200,66.50,16,2.11,24,7,153,16
415,121350.00,19509.41,200,78.27,15,2.39,11,9,153,27
416,113320.00,13724.58,200,69.64,14,1.68,25,3,157,15
417,121260.00,16062.80,200,67.83,15,1.97,18,3,156,23
418,129300.00,27030.70,200,84.94,16,3.33,23,3,133,41
419,121310.00,22191.85,200,76.00,15,2.73,28,10,134,28
420,129360.00,19726.87,200,74.64,16,2.42,15,7,153,25
421,129400.00,17585.00,200,65.64,16,2.16,42,5,141,12
422,105310.00,19430.58,200,80.58,13,2.38,16,11,145,28
423,129380.00,26526.19,200,79.33,16,3.27,29,4,133,34
424,113340.00,19781.60,200,78.47,14,2.42,24,1,147,28
425,113440.00,19856.63,200,76.05,14,2.44,24,11,139,26
426,113500.00,23254.20,200,77.58,14,2.85,34,6,133,27
427,121240.00,22206.57,200,77.45,15,2.73,24,15,135,26
428,113260.00,19122.71,200,71.48,14,2.35,19,8,150,23
429,129360.00,16101.02,200,66.08,16,1.98,19,4,162,15
430,129330.00,17048.09,200,65.14,16,2.10,29,7,144,20
431,113280.00,18371.27,200,74.94,14,2.25,32,4,137,27
432,129330.00,11491.21,200,60.03,16,1.41,33,5,153,9
433,105260.00,12146.96,200,64.04,13,1.49,17,5,162,16
434,129350.00,24661.88,200,68.47,16,3.04,41,10,138,11
435,113280.00,20249.78,200,74.95,14,2.49,38,14,133,15
